page_id,post_id,post_url,datetime,text,images
ThoBayMau,873217404368993,https://facebook.com/873217404368993,2023-09-28 18:25:00,"Nếu trung thu này ny ko mua cho bạn lồng đèn con thỏ thì đừng lo, ở đây có một cái miễn phí ",https://scontent.fhan5-3.fna.fbcdn.net/v/t39.30808-6/383783758_873217181035682_8757178196355423102_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEUXrHEmlcXcy3lzSx09D6nJ48mmLnXe0wnjyaYudd7TPc2NrAm0GGyuVaFpXcLzDaylHLcfjzMEu220CX3DHLN&_nc_ohc=4ywKM9gEwcMQ7kNvgF7p-ur&_nc_zt=23&_nc_ht=scontent.fhan5-3.fna&cb_e2o_trans=q&oh=00_AYARO59ZxgFknzJiuQML4DgX9iG1QB9fNBRgesXEKM6FOg&oe=6652806D
ThoBayMau,872828461074554,https://facebook.com/872828461074554,2023-09-28 11:00:00,Nói là t đánh cây son LipIce Sheer Color Q này zô mỏ t trông cưng hơn chị t đi mn,https://scontent.fhan5-7.fna.fbcdn.net/v/t39.30808-6/382321007_872828421074558_8462237589253454772_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFgyfmdsXICn1aHo3CRSdnXvpA1FNxnNSi-kDUU3Gc1KBDkoP2YD16V1-y5adydsQ67JsPlsIShITNb1hlYBYfB&_nc_ohc=ALKxF-JO0VsQ7kNvgGuXC92&_nc_zt=23&_nc_ht=scontent.fhan5-7.fna&cb_e2o_trans=q&oh=00_AYD1yBgYSLA_6cAIrNo7Po_LSniLC2_JKxyGgcAFwyFylA&oe=6652B080
ThoBayMau,871559354534798,https://facebook.com/871559354534798,2023-09-25 19:28:00,Hình ảnh đại gia Thỏ Bảy Màu sau khi trúng Vietlott trở thành tỷ phú sau nhiều năm quay lại quê hương làm từ thiện hỗ trợ cho các hộ nghèo và người già neo đơn không có con cháu,https://scontent.fhan5-5.fna.fbcdn.net/v/t39.30808-6/383220695_871559327868134_2420165553897880320_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHzY318cqdN6JfQNMqmVg5m0xLHNMptbqbTEsc0ym1upnmOIBSMSy2yKl31DRve7JXkAFhPgH_snlfC8NuvowOO&_nc_ohc=vZDjMWA6KUwQ7kNvgES22yG&_nc_zt=23&_nc_ht=scontent.fhan5-5.fna&cb_e2o_trans=q&oh=00_AYD5V91xz2fC-6oaRpeky3qcHxi8_mn95Z5WpUVFujlu8w&oe=66529FFE
ThoBayMau,866970558327011,https://facebook.com/866970558327011,2023-09-17 19:00:00,Nhìn t cưng muốn xỉu nên chị t tới h bả chưa tỉnh nữa,https://scontent.fhan5-3.fna.fbcdn.net/v/t39.30808-6/379859166_866970521660348_8532473879405076202_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE5VUCPJDgHHzaHTo8zVoKt5y4ei8ngUQvnLh6LyeBRC0LDayxaju19tmesuv5QbHkA0TJghRyQ9ImaKKkl5qYF&_nc_ohc=dEG7AAIdW-AQ7kNvgFrlGhA&_nc_zt=23&_nc_ht=scontent.fhan5-3.fna&cb_e2o_trans=q&oh=00_AYDfGiW4wiAyFVUCtzMIfhHUefXYHp-nxwIWJzbsNpjQNg&oe=66528069
ThoBayMau,866428578381209,https://facebook.com/866428578381209,2023-09-16 20:47:00,"Anh chị toi ăn kem trúng quà Thỏ. 
Toi trúng gió
#CornettoxThoBayMau #CornettoChocoBrownie #ThinhCangBadCangNgon",https://scontent.fhan5-7.fna.fbcdn.net/v/t39.30808-6/379020476_866428551714545_5443782963758899679_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEkq15kJBqJtOoccYgbgQIa_q_0kcnvqIn-r_SRye-oib2E0_UBUYX_otCUNqTgsHUhgLx9_3cOJCWFVuVdZ5Xc&_nc_ohc=t9pl3GyRLjAQ7kNvgGw9DOE&_nc_zt=23&_nc_ht=scontent.fhan5-7.fna&cb_e2o_trans=q&oh=00_AYAJs1SqGd6aFrJC3u7R5cd21T5bHcaNOPOdEwRQU_iPQg&oe=665289D2
ThoBayMau,841183084239092,https://facebook.com/841183084239092,2023-07-31 11:00:00,"Rời xa gia đình là điều con không muốn 
#vietlott #hihadautuan",https://scontent.fhan5-5.fna.fbcdn.net/v/t39.30808-6/362287186_841183064239094_4164803998781031952_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGLZ47eWGytjjtZ4DGK5O6q88Rqxo5OYWjzxGrGjk5haPZJstW_rPQXuAWKnsMo-x1y85DX58WgGNd0XLB0zPiG&_nc_ohc=cEe3QurdfQAQ7kNvgGMcH5g&_nc_zt=23&_nc_ht=scontent.fhan5-5.fna&cb_e2o_trans=q&oh=00_AYCBxjktyuKOvoPuu89ULFkTBDtpeMMdoqRiu8hfKctqGg&oe=6652A82B
ThoBayMau,828304902193577,https://facebook.com/828304902193577,2023-07-07 11:01:00,"Ngăn mọi mùi ẩm mốc, lưu hương suốt 24h, nhưng OMO Matic vẫn không ngăn được mùi nghèo của chị toi
#OMOMatic #Chuyengiacuatruoc #Gioichammay #Damaoquan
#Huonghoaanhthao",https://scontent.fhan5-5.fna.fbcdn.net/v/t39.30808-6/358552617_828304875526913_3184126977107424642_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHy53wQODCgFyuD4lFTYAn75faHx46RI3zl9ofHjpEjfPJQ-XZosKc3mPD1Tk31OgcifsWuOt0ft0FIJFa5E39m&_nc_ohc=3fe5pCTtAvYQ7kNvgGc4q0J&_nc_zt=23&_nc_ht=scontent.fhan5-5.fna&cb_e2o_trans=q&oh=00_AYA7CmObR8qPq6n1B5O-H7qE4ykQwjwcsuCv1_YlfDs4XQ&oe=665287E2
EnComics,432578529463209,https://facebook.com/432578529463209,2024-04-13 18:05:00,tới công chiện,https://scontent.fhan5-3.fna.fbcdn.net/v/t39.30808-6/437701984_432578222796573_5440601755751153204_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEBqHY8go2egyCg2MCBJYkHg7_fRhzTv_uDv99GHNO_-yntdpK4_SRggGXJMqREnA5qU78X4VICkMNtXFWPeW_K&_nc_ohc=X75ZQbMz2-QQ7kNvgH7u19a&_nc_zt=23&_nc_ht=scontent.fhan5-3.fna&cb_e2o_trans=q&oh=00_AYDFYx9c5tOfXj7f8D3mx8VRa5jV45w-GFJquLJL92_ECQ&oe=6652B6EA
EnComics,431968399524222,https://facebook.com/431968399524222,2024-04-12 17:55:00,mời mn qua chơi,https://scontent.fhan5-5.fna.fbcdn.net/v/t39.30808-6/435798858_431968139524248_8333244665175234566_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeG6O_UmeSrz0wKc-9SA9x-fYT6WJkMeCY1hPpYmQx4JjRtVbsTb_HI4U5jufCaURl_gRwE5j4tHyYp1domgrLjY&_nc_ohc=9-0wvdXwaAsQ7kNvgF0b-FV&_nc_zt=23&_nc_ht=scontent.fhan5-5.fna&cb_e2o_trans=q&oh=00_AYDZmDPVmBR34JFceNRtDijW3gMcZT4huS-ZBDY22vIs-g&oe=665287BD
EnComics,430826596305069,https://facebook.com/430826596305069,2024-04-10 20:23:00,chú én chăn cù,https://scontent.fhan5-5.fna.fbcdn.net/v/t39.30808-6/436411637_430826382971757_3339930635977780015_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFNFkgy5gaml800VGIh5ZFGGNqcrkhCyiUY2pyuSELKJc46NdLBGMCd_qul-f27ELI4LbOqlg__cES-NMWd8x3Y&_nc_ohc=Y7vEn3t4OKEQ7kNvgG6-i0u&_nc_zt=23&_nc_ht=scontent.fhan5-5.fna&cb_e2o_trans=q&oh=00_AYCe5-Gr7chsNIRT9JzsFMMh7AORQpVOL6z8yEq4NXT-Fw&oe=6652BF28
EnComics,430154549705607,https://facebook.com/430154549705607,2024-04-09 18:43:00,"Vẽ cho thằng em cái nhà đẹp hết xẩy! 
#HuaweiMobile #HuaweiMatePad #HUAWEIMatePad115",https://scontent.fhan5-5.fna.fbcdn.net/v/t39.30808-6/436275510_430154513038944_5175021414727474692_n.jpg?stp=dst-jpg_s640x640&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEMnccBYNClBx7t7Rh41aVv9EMN03Y3xsD0Qw3TdjfGwMRUYNjO7i9rxAlw7eEbunotL1w0vKy9PGbp7ZMENf50&_nc_ohc=o4DCndDw5JYQ7kNvgErnb4J&_nc_zt=23&_nc_ht=scontent.fhan5-5.fna&cb_e2o_trans=q&oh=00_AYAN4dxUCuccE2mkgZXbB6EQtUlt73riMktt4J3tHg5Uew&oe=6652A6A2
EnComics,428997183154677,https://facebook.com/428997183154677,2024-04-07 20:53:00,trong các loại võ công e thành thục nhất là méc bà!,https://scontent.fsgn2-11.fna.fbcdn.net/v/t39.30808-6/435779054_428993766488352_8511781138560854699_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEukZfnEp2DNn0mYjE2gXGKrLPeSn2Kv1Wss95KfYq_VZ38C3J4KebW5z7S0-2QIraLG6IaOq03Fx3sy9AMhJbd&_nc_ohc=QwvcJFr3OO0Q7kNvgEMbSRR&_nc_ht=scontent.fsgn2-11.fna&cb_e2o_trans=q&oh=00_AYDKAEe4lQIrp33fdOCxWEb_8hWcIiZSMzsueiFohMvApw&oe=66532A4B   https://scontent.fsgn2-3.fna.fbcdn.net/v/t39.30808-6/436340828_428993776488351_17971929692141700_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH_63OCRs8CoP_O19qhowor3ZdHTUrejlzdl0dNSt6OXLZt-XAT9In6-lZ8E8KG0cQq_YBTG428nUUBd4BYhJJ0&_nc_ohc=ZgYA18ug_lQQ7kNvgEO_VlA&_nc_ht=scontent.fsgn2-3.fna&cb_e2o_trans=q&oh=00_AYD0G1LNEjOXMebJgacYIi2MqS8LdHPtB0G_XJB5UX71wA&oe=66532F61   https://scontent.fsgn2-7.fna.fbcdn.net/v/t39.30808-6/436346519_428993786488350_737638246526670318_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEByJvWoE6BJq-iC7Tx9iVPTqn-vZ_z_m5Oqf69n_P-bm5D-8AuhLdlJLuE3iVG_IVTaqynhJfI9UA3Tfx1JUDt&_nc_ohc=6paH1ensde4Q7kNvgFiaAvT&_nc_ht=scontent.fsgn2-7.fna&cb_e2o_trans=q&oh=00_AYAAx3KJEj96FpPLaDU3444ogSmjODBleb2grbRQnfqK8g&oe=665308A1   https://scontent.fsgn2-4.fna.fbcdn.net/v/t39.30808-6/435800464_428993886488340_1515768019228483301_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGM1_3ze9dIqT2n8YLivlq3QIImzAkzTKRAgibMCTNMpPyWADfC5xjGPM6Yp7Pzh0LB6Dz8tziNV-Cn-zsvQlwF&_nc_ohc=8axMiTsryh0Q7kNvgFFs8du&_nc_ht=scontent.fsgn2-4.fna&cb_e2o_trans=q&oh=00_AYCbqR6sbdw4SaFFA4jGFeFK1xcLzXD_p178k3kpuWPbXw&oe=66533F1A   https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/435484126_428993919821670_3944781341852907059_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF0z4y44-3caucZe-CFPKLvHmsQLv_q1QkeaxAu_-rVCaEzD6WpAeINg5nKRLFiFKPmbWslZgDYYcTqA7G1GZqI&_nc_ohc=fJUlK1HYS80Q7kNvgFfbpmA&_nc_ht=scontent.fsgn2-6.fna&cb_e2o_trans=q&oh=00_AYCgzpV6DgVCZoKHD6-6qPxtpOKEhdSrejXSU45a8UPepQ&oe=665339EA
EnComics,424003436987385,https://facebook.com/424003436987385,2024-03-30 18:03:00,kiếm dc đồng tiền vất vả lắm,https://scontent.fsgn2-4.fna.fbcdn.net/v/t39.30808-6/434748807_424003000320762_6384475775643239937_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH6osdcWgu1ZwNewIRz57WeowCYDQD_QfujAJgNAP9B-w7SjE9pVSPp17HxshFpTksTCFZLlL0emS71eMtHZjXO&_nc_ohc=Atr8qb699uQQ7kNvgHcBlQc&_nc_ht=scontent.fsgn2-4.fna&cb_e2o_trans=q&oh=00_AYCLCLwZhaJEPlOqXxRnVfAiKlYNBDLdIyrUJXl3gH48JQ&oe=66532640
EnComics,422213410499721,https://facebook.com/422213410499721,2024-03-27 19:32:00,Better Call Én,https://scontent.fsgn2-8.fna.fbcdn.net/v/t39.30808-6/434552264_422213233833072_2171228033871784956_n.jpg?stp=dst-jpg_s640x640&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEZyOoLtAbBK9QGTIRn18POWPyK0gk_d3NY_IrSCT93cxKDUmLSDHcSjJ8xa5ZcbFJVqJHT2AqFImueQv5FrMzd&_nc_ohc=fX1mkXcaHq8Q7kNvgHmzeyU&_nc_ht=scontent.fsgn2-8.fna&cb_e2o_trans=q&oh=00_AYDSQHz96s9Jy_7SVzkuVsusdn7zbqM1ppQu3Id6cwijqA&oe=66533638
EnComics,418484060872656,https://facebook.com/418484060872656,2024-03-21 19:41:00,"Bắt được con ve cứ ngỡ nắm cả mùa hè trong tay
#viennhai #NexGardSPECTRA",https://scontent.fsgn2-9.fna.fbcdn.net/v/t39.30808-6/433634868_418483874206008_3419092592564017300_n.jpg?stp=dst-jpg_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGtAL4EsYSTBPszulmrCxT7gI3mv3oeDu-Ajea_eh4O71SsP_KfaM4tISBOldkhr1ldrIFRAjBlH0sdKgA6bepP&_nc_ohc=DcOdlq5-J_EQ7kNvgFxvaaC&_nc_ht=scontent.fsgn2-9.fna&cb_e2o_trans=q&oh=00_AYBhzrTk6a2ABW2spHVw6Z46jgOnrt7KZlIh0Qw4Qk-O1w&oe=6653158D
EnComics,417945534259842,https://facebook.com/417945534259842,2024-03-20 21:03:00,oscar chắc lun!,https://scontent.fsgn2-9.fna.fbcdn.net/v/t39.30808-6/433234935_417945204259875_1350565581363193154_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGyUPj_lDwaogZWIez9Qc1QQ58o_-NFSqZDnyj_40VKpkssOF2_9RxZFUBNcDI1vrnolAm7HmbV79Ex6a_m8tzx&_nc_ohc=jjfjGAzqOQQQ7kNvgHF_Imi&_nc_ht=scontent.fsgn2-9.fna&cb_e2o_trans=q&oh=00_AYByNX21zTnXWYJbkBd05382FjyawkegiYTDhXaqZDuGrQ&oe=66530E0A
ThoBayMau,6644433845567203,https://facebook.com/6644433845567203,2023-04-01 20:54:00,"Buồn quá t mới xây xong cầu cá 2 tầng ông nội ra Con Cưng mua tã người già lun ròi
#concung #ngacnhienchua",https://scontent.fsgn1-1.fna.fbcdn.net/v/t39.30808-6/339302981_1443458329793038_2468812114905982305_n.jpg?stp=dst-jpg_s640x640&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFFg2Shj8bmo9Pyl72xHCHSfn9t19DzGo1-f23X0PMajZDB2vz8sqQE2V3Z_9gz4Z-YKt1lR5CePJyp4a0JHTW4&_nc_ohc=DaOt_t4fCVsQ7kNvgGNnRvU&_nc_oc=AdjCvRkPTKLqxXcF3hOZ5cn0FR_EfdgkDNPYmxZIdLjqC1tic713HFogsEH2cBtSWTI&_nc_ht=scontent.fsgn1-1.fna&cb_e2o_trans=q&oh=00_AYAZWvc83TmpKO3EFReZOO-ixwe3iwj2VGrbu9mQVDvhyQ&oe=66531FC9
ThoBayMau,6640068032670451,https://facebook.com/6640068032670451,2023-03-31 11:03:00,"Tận hưởng cuộc sống cùng a Quăn và chị Xô đã săn được sale 50% vé máy bay khách sạn trên TravelokaEpicSale 
Còn t và ông nội thì ko săn dc 
#TravelokaEPICSale #Sốngđậmchấtriêng",https://scontent.fsgn1-1.fna.fbcdn.net/v/t39.30808-6/339125894_1013975529589370_8240722474594833380_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGOR0kpt4qZK5AM8llLmY6fRWWSTIGAmLJFZZJMgYCYsqOhZsEH8qllMnlsSdNS18C5cjLEhuAA7w4igh_0M-fv&_nc_ohc=rani5JYAcMAQ7kNvgFJrDrr&_nc_ht=scontent.fsgn1-1.fna&cb_e2o_trans=q&oh=00_AYC2oUoign-SYZuqlCeb1ionp_90SuqTxvtjEyX92q9HfQ&oe=665339E1
ThoBayMau,6628020990541822,https://facebook.com/6628020990541822,2023-03-27 11:37:00,Vl ông nội t để tụi bây đem vô fes bôi bác z hả >:|,https://scontent.fsgn1-1.fna.fbcdn.net/v/t39.30808-6/337850296_994961308331938_6860503161338155450_n.png?stp=dst-png_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEg4eJ2SteAwiCNWCUKJ6g2PPAtB36dBaY88C0Hfp0FphQ-fqTfOlZorEuGHLcSlBVIeL0cEtEP-VRZcSB2B6hK&_nc_ohc=cfsulVQw-e4Q7kNvgHCSsws&_nc_ht=scontent.fsgn1-1.fna&cb_e2o_trans=q&oh=00_AYBWr4iHDV1KrTx_CupTsQXKjyGTZBhvWEr6P3WAvEi8rg&oe=66533C2B
ThoBayMau,6614004801943441,https://facebook.com/6614004801943441,2023-03-22 19:00:00,Mừng sinh nhật người yêu Coolmate. Tiền đã xây cầu cá nên chỉ còn ổ bánh mì gửi tặng từ phương xa,https://scontent.fsgn1-1.fna.fbcdn.net/v/t39.30808-6/337541452_723352036255352_5413343472122695174_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGI9tPBIJqY-J2-yR1EPi_ea1saewTDnQ1rWxp7BMOdDdAd0YuYqRm_-hM5_9vy8iGHuWzx34CQ-cS1Bb2yS2y3&_nc_ohc=5OJ1R_GLwUEQ7kNvgGBOV-d&_nc_ht=scontent.fsgn1-1.fna&cb_e2o_trans=q&oh=00_AYCeaQLn1vU7mTpYr57Xr1d77RETT9hzEMdYOQ_uxu9W6g&oe=66531557
ThoBayMau,6575952535748668,https://facebook.com/6575952535748668,2023-03-10 18:53:00,"Đầu tiên tụi em xin chân thành cảm ơn mọi người đã ủng hộ team em về mặt tinh thần lẫn thể xác, ủa lộn vật chất. Sau một tuần vật lộn trong đống sao kê, hoá đơn, biên lai và uỷ nhiệm chi, tụi em xin trầm trọng thông báo về các khoản thu và kế hoạch sản xuất sắp tới một cách súc tích như sau:
Tổng số tiền sau khi đối soát: 1,729,403,725 vnđ
Đống tiền trên là từ các cổng thanh toán khác nhau, từ mỗi cổng sẽ có tỉ lệ thu vào như vầy:
Momo: 675,846,280 vnđ
Bảo Kim: 269,505,093 vnđ
Chuyển khoản danh nghĩa cá nhân: 407,146,352 vnđ
Chuyển khoản danh nghĩa công ty: 250,000,000 vnđ
Paypal hoặc Thẻ tín dụng ngân hàng quốc tế: 126,906,000 vnđ
Các chi phí tụi tui sẽ trả lại cho nền tảng web donate và dịch vụ thu hộ (Comicola)
Phí thu hộ qua momo: 27,033,851 vnđ
Phí thu hộ qua Bảo kim và TKNH: 9,266,514 vnđ
Phí thu hộ qua Paypal: 6,345,300 vnđ
Chi phí xử lý dữ liệu đơn hàng: 90,000,000 vnđ
Tổng: 132,645,665 vnđ
Thuế giá trị gia tăng từ dịch vụ của Comicola (VAT) 13,264,567 vnđ
Tổng chi phí: 145,910,232 vnđ
Comicola chuyển lại cho dự án: 1,583,493,494 vnđ  \:D/ (Đây là tiền cụa chúng ta)
Trong trường hợp thời tiết bình yên ko thiên tai bão lũ quái vật tấn công người ngoài hành tinh xâm chiếm, tập 1 sẽ được ra mắt vào Tháng 8/2023
Quà tặng sẽ được trao gửi cho mọi người trước 15/7/2023, đối với các nhà hảo tâm mua gói VIP1 sẽ được trao quà tại buổi offline chiếu phim vào tháng 8/2023 
Ngoài ra, kế hoạch sản xuất phim sẽ được cập nhật liên tục trong thời gian tới. Trong lúc đó, tụi tui vẫn sẽ liên tục ra hoạt hình và nội dung mới từ kinh phí dự trù còn lại. Chỉ khi bắt tay sản xuất series mới đụng vô tiền donate. Hãy cùng nhau chờ đón những điều sắp tới nhe mấy má ",https://scontent.fhan4-1.fna.fbcdn.net/v/t39.30808-6/335066964_204768872144712_2796984855882721517_n.jpg?stp=cp6_dst-jpg_s720x720&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEplkBNWqlV1fAsauXGmmcQlBJFPIZYLkaUEkU8hlguRnmsexuW63GGwTI4fazv7omm83zdkVfirrsKJqTpNKdI&_nc_ohc=qzUHzq1jR7IQ7kNvgGZ1f9X&_nc_ht=scontent.fhan4-1.fna&cb_e2o_trans=q&oh=00_AYAyT1XAh8G9O0E2rE3g0-7dX98LfpbJkkM48hhxunWT7Q&oe=66530FC7   https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png   https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png
ThoBayMau,6538090046201584,https://facebook.com/6538090046201584,2023-02-27 20:21:00,"Chính thức khánh thành công trình cầu cá tra 2 tầng trị giá 1 tỷ rưỡi sau 3 tháng xây dựng.
Cảm ơn và tạm biệt anh em",https://scontent.fhan3-2.fna.fbcdn.net/v/t39.30808-6/333920228_1892425211112699_6605913519387894390_n.png?stp=dst-png_p552x414&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEKPJ9CFfN4R60QZNmb-8ix4v_yEY69RxHi__IRjr1HEQ5TNdTuSDZTXwthnPkScg2qy0W_QtXwjGJ3i9TH3kg4&_nc_ohc=UkkjjoTSx2EQ7kNvgELHz5c&_nc_ht=scontent.fhan3-2.fna&cb_e2o_trans=q&oh=00_AYBtsIzYqgcV8-6lz_XJVSWYIyx22itm1RmUB-EkdQkgmw&oe=665324A5
ThoBayMau,6517705008240088,https://facebook.com/6517705008240088,2023-02-21 20:17:00,"Chiến dịch gọi vốn Dự án Hoạt Hình Con Thỏ chính thức kết thúc thành công.
Hé lô mọi người. Hôm nay là ngày kết thúc chiến dịch gọi vốn cho dự án Hoạt Hình Con Thỏ, và như các pạn có thể thấy, chiến dịch kêu gọi vốn của chúng ta ko những ko lỏ mà còn vượt chỉ tiêu gần 30% với tổng số tiền đóng góp hơn tỷ rưỡi ._.
Chính vì như dị, Thỏ hôm nay thay mặt Ông Năm, Chị Xô, Anh Quăn và 500 nhân vật phụ khuất mặt khuất mày xin phép được cất lên tiếng gáy của sự giàu sang để bày tỏ lòng biết ơn đến tất cả mọi người, đặc biệt là 5282 người anh em đã ủng hộ những đồng tiền mồ hôi nước mắt của mình giữa thời buổi kinh tế khó khăn như hiện nay 
Thỏ cũng chân thành cám ơn sự iu quý của shốp Coolmate (Anh em ai đang mặc quần xì Coolmate giơ tay) đã xuất hiện và quăng cục tiền vào mặt lúc dự án đang lay lắt. Cám ơn W2W Cartoon đã ủng hộ chân thành (Lâu lâu vẫn thấy W2W rình rình review hoạt hình Thỏ) cùng N2L Entertainment thật là ngầu khi vô bấm donate xong đi ra ko nói tiếng nào.
Nhờ tấm lòng của tất cả mọi người và sự yêu quý của các tổ chức, doanh nghiệp. Thỏ giờ đây đã trở thành series hoạt hình đầu tiên gọi vốn thành công tại VN, mở ra một tương lai tươi sáng vl cho cuộc đời sống ảo của chúng tui.
Một lần nữa em xin cúi đầu cụp tai cám ơn tất cả mọi ngừi. Kế hoạch hoạt động và sử dụng vốn sẽ được công bố sớm nhất có thể. Chi phí xây cầu cá tra 2 tầng cho Ông Năm sẽ được sao kê đàng hoàng.
Giờ thì tiền đã ở trong tay ta, tạm biệt ~",https://scontent.fhan4-6.fna.fbcdn.net/v/t39.30808-6/332758607_890334958901988_8124173570045554841_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEOgGz4QEmvzAu5NJ02aty7Hr1bnM1NTAcevVuczU1MB6MPwr0iS6xLZSjZOz6JRIoaqgp7mHlUrZCoQ-Cgza6Z&_nc_ohc=cdrX0R88sPkQ7kNvgH-QB6E&_nc_ht=scontent.fhan4-6.fna&cb_e2o_trans=q&oh=00_AYCg6u9iVycCzJeHDoq8GjJjCC5SX3cn2mOnDS4o15WwRQ&oe=66533C37
EnComics,416233121097750,https://facebook.com/416233121097750,2024-03-17 20:09:00,"Cứ tưởng anh Tùng hiện lên và cho 3 điều ước…
 #AcecookVietnam #ModernxSonTungMTP #NgayMoiDa",https://scontent.fsgn2-6.fna.fbcdn.net/v/t39.30808-6/433760658_416233047764424_7809513600731257181_n.jpg?stp=dst-jpg_s640x640&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEgCCoGsARqwnRtfBbhDMJksTaIVeiuvVGxNohV6K69Uey6CBYpXi0obAPB8SWGEUUiYrYnRkyyGR7N7nkekdNO&_nc_ohc=SRfCgHwFYUIQ7kNvgH-CPMB&_nc_ht=scontent.fsgn2-6.fna&cb_e2o_trans=q&oh=00_AYBndrD1wfnYvkgQ3-wKSD1ZEu_GpV-jZToniMEpGX2wzQ&oe=66530F5B
EnComics,415647007823028,https://facebook.com/415647007823028,2024-03-16 19:31:00,ừ,https://scontent.fsgn2-9.fna.fbcdn.net/v/t39.30808-6/433307744_415646967823032_5971104466617076993_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGv-ULu5mrUg7xrRtpmPp3lm8FG_bkxreObwUb9uTGt4yn4Sa9vsguaQsY6eECraSd3BzuIqjCecyyNpWAD52u1&_nc_ohc=tqAAaWXuy9kQ7kNvgHA4ZoW&_nc_ht=scontent.fsgn2-9.fna&cb_e2o_trans=q&oh=00_AYBLIMw9CLsWuJKJytixe8oUC6Zx88SJJVVi8EKIYxqrYg&oe=66531AF6
EnComics,412851388102590,https://facebook.com/412851388102590,2024-03-11 18:47:00,chả hiểu j,https://scontent.fsgn2-10.fna.fbcdn.net/v/t39.30808-6/431723748_412985694755826_1298766674716400898_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF3l9Fb3XrFwTbiYuzXHVnko-3ACuHy8g6j7cAK4fLyDn6-NeB2SW7-gCNHDYRe9eZfvavrJ8zu3PvIwxFHcfNn&_nc_ohc=3MUbgpzFv2oQ7kNvgGJLTPF&_nc_ht=scontent.fsgn2-10.fna&cb_e2o_trans=q&oh=00_AYDDwxu4WBDJ7Tr7YaW3YanCwYOauUMsxUIntngGoHZxOQ&oe=665312F4
